# git_sha=46199443972a9686db0a0a327fb68eb9ee62d1ac
# code_dirty=no
# prereg_md5=d8707a6607db6d54a006e14af9dcfe79
# spectral_table_sha256=2cfea122d9f6f8aae04b3cc53221d67f6d010f94ead1ff39a81a78f4398da0b8
# vessel_md5=4eddbbbb4098a09fae1039ca82cbc052
# physiology_md5=af16830e7f15c5cf9848c8eb694e99c8
# thermal_md5=6b0ecfc0353686a3534939ac9eff9a0e
# organism_md5=a5425fa33a97b64be9793a2788778abc
# run_md5=04c7a9c54fa237830dd550a2f64e17a4
# python=3.13.2
# numpy=2.3.5
# scipy=1.16.3
# written=2026-09-24T02:36:11-04:00
sigma_MPa,r_au,R_m,p_star_Pa,t_m,T_int_K,T_shell_K,f_photon,margin_BURST_Pa,margin_FREEZE_K,margin_BOIL_Pa,margin_STARVE_umol,margin_OPAQUE,first_violated
1.5,2.98,44668.4,0.052625,0.000783554,188.400620,161.221334,0.999883,0,-84.7494,-4.62961e-12,-0.000212993,0.749883,FREEZE
1.5,2.98,50118.7,0.051804,0.000865457,188.306495,161.221334,0.999871,0,-84.8435,-4.74489e-12,-0.000211608,0.749871,FREEZE
1.5,2.98,56234.1,0.051013,0.00095622,188.214352,161.221334,0.999857,0,-84.9356,-4.85725e-12,-0.000210261,0.749857,FREEZE
1.5,2.98,63095.7,0.050249,0.00105683,188.124173,161.221334,0.999842,2.32831e-10,-85.0258,-4.9608e-12,-0.000208951,0.749842,FREEZE
1.5,2.98,70794.6,0.049511,0.00116838,188.035862,161.221334,0.999826,0,-85.1141,-5.04382e-12,-0.000207676,0.749826,FREEZE
1.5,2.98,79432.8,0.048798,0.00129204,187.949250,161.221334,0.999807,0,-85.2007,-5.09811e-12,-0.000206433,0.749807,FREEZE
1.5,2.98,89125.1,0.048105,0.00142912,187.864092,161.221334,0.999787,0,-85.2859,-5.12643e-12,-0.000205218,0.749787,FREEZE
1.5,2.98,100000,0.047431,0.00158103,187.780068,161.221334,0.999764,0,-85.3699,-5.11877e-12,-0.000204026,0.749764,FREEZE
1.5,2.98,112202,0.046771,0.00174928,187.696796,161.221334,0.999739,0,-85.4532,-5.07144e-12,-0.000202852,0.749739,FREEZE
1.5,2.98,125893,0.046123,0.0019355,187.613830,161.221334,0.999711,0,-85.5362,-4.98375e-12,-0.000201689,0.749711,FREEZE
1.5,2.98,141254,0.045481,0.00214146,187.530680,161.221334,0.99968,0,-85.6193,-4.8572e-12,-0.00020053,0.74968,FREEZE
1.5,2.98,158489,0.044842,0.00236901,187.446823,161.221334,0.999646,0,-85.7032,-4.68736e-12,-0.000199367,0.749646,FREEZE
1.5,2.98,177828,0.044203,0.00262015,187.361721,161.221334,0.999609,0,-85.7883,-4.47743e-12,-0.000198195,0.749609,FREEZE
1.5,2.98,199526,0.043558,0.00289701,187.274849,161.221334,0.999568,0,-85.8752,-4.22864e-12,-0.000197005,0.749568,FREEZE
1.5,2.98,223872,0.042906,0.00320185,187.185711,161.221334,0.999522,0,-85.9643,-3.94866e-12,-0.000195791,0.749522,FREEZE
1.5,2.98,251189,0.042244,0.00353709,187.093868,161.221334,0.999472,0,-86.0561,-3.6397e-12,-0.000194549,0.749472,FREEZE
1.5,2.98,281838,0.041570,0.00390532,186.998954,161.221334,0.999417,0,-86.151,-3.31369e-12,-0.000193273,0.749417,FREEZE
1.5,2.98,316228,0.040882,0.00430935,186.900686,161.221334,0.999357,2.32831e-10,-86.2493,-2.98211e-12,-0.000191961,0.749357,FREEZE
1.5,2.98,354813,0.040181,0.00475223,186.798876,161.221334,0.999291,0,-86.3511,-6.48152e-12,-0.000190611,0.749291,FREEZE
1.5,2.98,398107,0.039466,0.00523727,186.693429,161.221334,0.999219,0,-86.4566,-5.7799e-12,-0.000189223,0.749219,FREEZE
1.5,2.98,446684,0.038739,0.00576809,186.584336,161.221334,0.99914,0,-86.5657,-5.11792e-12,-0.000187798,0.74914,FREEZE
1.5,2.98,501187,0.038002,0.00634868,186.471668,161.221334,0.999053,0,-86.6783,-4.51249e-12,-0.000186337,0.749053,FREEZE
1.5,2.98,562341,0.037255,0.00698342,186.355559,161.221334,0.998959,0,-86.7944,-3.97438e-12,-0.000184843,0.748959,FREEZE
1.5,2.98,630957,0.036502,0.00767714,186.236197,161.221334,0.998855,0,-86.9138,-3.49915e-12,-0.00018332,0.748855,FREEZE
1.5,2.98,707946,0.035745,0.00843514,186.113806,161.221334,0.998743,0,-87.0362,-7.97797e-12,-0.000181772,0.748743,FREEZE
1.5,2.98,794328,0.034985,0.00926326,185.988633,161.221334,0.998619,0,-87.1614,-7.12333e-12,-0.000180201,0.748619,FREEZE
1.5,2.98,891251,0.034226,0.0101679,185.860932,161.221334,0.998485,0,-87.2891,-6.38438e-12,-0.000178613,0.748485,FREEZE
1.5,2.98,1e+06,0.033469,0.0111562,185.730956,161.221334,0.998338,0,-87.419,-5.75164e-12,-0.000177011,0.748338,FREEZE
1.5,2.99,10,0.085031,2.83436e-07,191.326764,160.951508,1,0,-81.8232,-4.97699e-13,-0.000260887,0.75,FREEZE
1.5,2.99,11.2202,0.084934,3.17659e-07,191.319702,160.951508,1,0,-81.8303,-7.79099e-13,-0.000260759,0.75,FREEZE
1.5,2.99,12.5893,0.084832,3.55991e-07,191.312243,160.951508,1,0,-81.8378,-8.57439e-13,-0.000260624,0.75,FREEZE
1.5,2.99,14.1254,0.084725,3.98924e-07,191.304407,160.951508,1,0,-81.8456,-9.32809e-13,-0.000260483,0.75,FREEZE
1.5,2.99,15.8489,0.084613,4.4701e-07,191.296221,160.951508,1,0,-81.8538,-4.96617e-13,-0.000260335,0.75,FREEZE
1.5,2.99,17.7828,0.084497,5.00866e-07,191.287719,160.951508,1,0,-81.8623,-5.29396e-13,-0.000260182,0.75,FREEZE
1.5,2.99,19.9526,0.084378,5.61186e-07,191.278941,160.951508,1,0,-81.8711,-5.58026e-13,-0.000260023,0.75,FREEZE
1.5,2.99,22.3872,0.084255,6.28747e-07,191.269930,160.951508,1,0,-81.8801,-5.81757e-13,-0.000259861,0.75,FREEZE
1.5,2.99,25.1189,0.084130,7.0442e-07,191.260732,160.951508,1,0,-81.8893,-6.01214e-13,-0.000259695,0.75,FREEZE
1.5,2.99,28.1838,0.084004,7.89182e-07,191.251392,160.951508,1,0,-81.8986,-6.15841e-13,-0.000259527,0.75,FREEZE
1.5,2.99,31.6228,0.083876,8.84129e-07,191.241950,160.951508,1,0,-81.9081,-6.25611e-13,-0.000259357,0.75,FREEZE
1.5,2.99,35.4813,0.083747,9.90489e-07,191.232441,160.951508,1,0,-81.9176,-6.32244e-13,-0.000259187,0.75,FREEZE
1.5,2.99,39.8107,0.083618,1.10963e-06,191.222888,160.951508,1,0,-81.9271,-6.35589e-13,-0.000259015,0.75,FREEZE
1.5,2.99,44.6684,0.083489,1.24311e-06,191.213305,160.951508,1,0,-81.9367,-6.38462e-13,-0.000258843,0.75,FREEZE
1.5,2.99,50.1187,0.083360,1.39263e-06,191.203691,160.951508,1,0,-81.9463,-6.41182e-13,-0.000258671,0.75,FREEZE
1.5,2.99,56.2341,0.083230,1.56012e-06,191.194030,160.951508,1,0,-81.956,-6.45942e-13,-0.000258497,0.75,FREEZE
1.5,2.99,63.0957,0.083099,1.74773e-06,191.184294,160.951508,1,0,-81.9657,-6.55545e-13,-0.000258323,0.75,FREEZE
1.5,2.99,70.7946,0.082967,1.95787e-06,191.174444,160.951508,1,0,-81.9756,-6.68507e-13,-0.000258147,0.75,FREEZE
1.5,2.99,79.4328,0.082833,2.19322e-06,191.164431,160.951508,1,0,-81.9856,-6.88324e-13,-0.000257968,0.75,FREEZE
1.5,2.99,89.1251,0.082696,2.45677e-06,191.154198,160.951508,1,0,-81.9958,-7.14803e-13,-0.000257785,0.75,FREEZE
1.5,2.99,100,0.082556,2.75186e-06,191.143684,160.951508,1,0,-82.0063,-7.4879e-13,-0.000257597,0.75,FREEZE
1.5,2.99,112.202,0.082411,3.08223e-06,191.132825,160.951508,0.999999,0,-82.0172,-7.91103e-13,-0.000257403,0.749999,FREEZE
1.5,2.99,125.893,0.082261,3.45203e-06,191.121556,160.951508,0.999999,0,-82.0284,-8.41827e-13,-0.000257202,0.749999,FREEZE
1.5,2.99,141.254,0.082105,3.8659e-06,191.109809,160.951508,0.999999,2.32831e-10,-82.0402,-9.02237e-13,-0.000256993,0.749999,FREEZE
1.5,2.99,158.489,0.081942,4.329e-06,191.097516,160.951508,0.999999,0,-82.0525,-9.7132e-13,-0.000256774,0.749999,FREEZE
1.5,2.99,177.828,0.081772,4.84709e-06,191.084605,160.951508,0.999999,-2.32831e-10,-82.0654,-1.05224e-12,-0.000256544,0.749999,FREEZE
1.5,2.99,199.526,0.081592,5.42658e-06,191.071002,160.951508,0.999999,0,-82.079,-1.1437e-12,-0.000256302,0.749999,FREEZE
1.5,2.99,223.872,0.081403,6.07459e-06,191.056629,160.951508,0.999999,0,-82.0934,-1.24674e-12,-0.000256047,0.749999,FREEZE
1.5,2.99,251.189,0.081202,6.79904e-06,191.041403,160.951508,0.999999,0,-82.1086,-1.36267e-12,-0.000255777,0.749999,FREEZE
1.5,2.99,281.838,0.080990,7.60873e-06,191.025234,160.951508,0.999999,0,-82.1248,-1.49149e-12,-0.000255491,0.749999,FREEZE
1.5,2.99,316.228,0.080765,8.51341e-06,191.008028,160.951508,0.999999,0,-82.142,-1.63468e-12,-0.000255186,0.749999,FREEZE
1.5,2.99,354.813,0.080526,9.52389e-06,190.989685,160.951508,0.999999,0,-82.1603,-1.79118e-12,-0.000254862,0.749999,FREEZE
1.5,2.99,398.107,0.080271,1.06522e-05,190.970096,160.951508,0.999998,0,-82.1799,-1.96276e-12,-0.000254516,0.749998,FREEZE
1.5,2.99,446.684,0.079999,1.19115e-05,190.949148,160.951508,0.999998,0,-82.2009,-2.14809e-12,-0.000254147,0.749998,FREEZE
1.5,2.99,501.187,0.079709,1.33164e-05,190.926722,160.951508,0.999998,0,-82.2233,-2.34576e-12,-0.000253752,0.749998,FREEZE
1.5,2.99,562.341,0.079400,1.48833e-05,190.902692,160.951508,0.999998,0,-82.2473,-2.55428e-12,-0.00025333,0.749998,FREEZE
1.5,2.99,630.957,0.079069,1.66297e-05,190.876928,160.951508,0.999997,0,-82.2731,-2.7712e-12,-0.000252878,0.749997,FREEZE
1.5,2.99,707.946,0.078716,1.85755e-05,190.849295,160.951508,0.999997,0,-82.3007,-2.99441e-12,-0.000252394,0.749997,FREEZE
1.5,2.99,794.328,0.078339,2.07422e-05,190.819657,160.951508,0.999997,0,-82.3303,-3.21788e-12,-0.000251876,0.749997,FREEZE
1.5,2.99,891.251,0.077936,2.31535e-05,190.787873,160.951508,0.999996,0,-82.3621,-3.43792e-12,-0.000251321,0.749996,FREEZE
1.5,2.99,1000,0.077506,2.58354e-05,190.753801,160.951508,0.999996,0,-82.3962,-3.64987e-12,-0.000250729,0.749996,FREEZE
1.5,2.99,1122.02,0.077048,2.88166e-05,190.717301,160.951508,0.999996,0,-82.4327,-3.84592e-12,-0.000250095,0.749996,FREEZE
1.5,2.99,1258.93,0.076561,3.21283e-05,190.678233,160.951508,0.999995,0,-82.4718,-4.02151e-12,-0.000249419,0.749995,FREEZE
1.5,2.99,1412.54,0.076044,3.58048e-05,190.636459,160.951508,0.999995,0,-82.5135,-4.17087e-12,-0.000248698,0.749995,FREEZE
1.5,2.99,1584.89,0.075494,3.98834e-05,190.591849,160.951508,0.999994,0,-82.5582,-4.2872e-12,-0.00024793,0.749994,FREEZE
1.5,2.99,1778.28,0.074912,4.44051e-05,190.544275,160.951508,0.999993,0,-82.6057,-4.36927e-12,-0.000247114,0.749993,FREEZE
1.5,2.99,1995.26,0.074298,4.94144e-05,190.493623,160.951508,0.999993,0,-82.6564,-4.41008e-12,-0.000246248,0.749993,FREEZE
1.5,2.99,2238.72,0.073649,5.496e-05,190.439785,160.951508,0.999992,0,-82.7102,-4.40953e-12,-0.00024533,0.749992,FREEZE
1.5,2.99,2511.89,0.072967,6.1095e-05,190.382668,160.951508,0.999991,0,-82.7673,-4.36752e-12,-0.000244361,0.749991,FREEZE
1.5,2.99,2818.38,0.072251,6.78772e-05,190.322194,160.951508,0.99999,0,-82.8278,-4.28693e-12,-0.000243339,0.74999,FREEZE
1.5,2.99,3162.28,0.071502,7.53698e-05,190.258306,160.951508,0.999989,0,-82.8917,-4.16654e-12,-0.000242264,0.749989,FREEZE
1.5,2.99,3548.13,0.070720,8.36416e-05,190.190966,160.951508,0.999987,0,-82.959,-4.01583e-12,-0.000241135,0.749987,FREEZE
1.5,2.99,3981.07,0.069907,9.27678e-05,190.120161,160.951508,0.999986,0,-83.0298,-3.83787e-12,-0.000239955,0.749986,FREEZE
1.5,2.99,4466.84,0.069063,0.000102831,190.045907,160.951508,0.999985,0,-83.1041,-8.28106e-12,-0.000238723,0.749985,FREEZE
1.5,2.99,5011.87,0.068191,0.000113921,189.968250,160.951508,0.999983,0,-83.1818,-7.85956e-12,-0.000237441,0.749983,FREEZE
